activity_year_x,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,tax_id,agency_code,respondent_name,respondent_state,respondent_city,respondent_zip_code
2019,549300TINI6CL78UD591,40900,CA,06067,06067008128,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,2 or more minority races,Female,1,2,2,2,31,1,1,1,2,145000.0,,4.698,,3,,,,,,,,,2,2,2,2,335000.0,1,1,3,5,1,,21.0,,9,9,2.0,,,,,5.0,,,,,2,4,2.0,4.0,44.0,,,8.0,,,,,2,4,2,5,2,4,55-64,9999,Yes,,1,1,6,,,,,10,,,,2200,29.32,84000,80,672,919,37,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067009614,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,2,2,2,31,1,1,1,2,195000.0,,4.563,,3,,,,,,,,,2,2,2,2,425000.0,1,1,3,5,1,,16.0,,9,9,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,7514,76.39,84000,103,1375,2094,19,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067007414,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Female,1,2,2,2,31,1,1,1,2,95000.0,,5.335,,3,,,,,,,,,2,2,2,2,265000.0,1,1,3,5,1,,11.0,,9,9,2.0,,,,,5.0,,,,,2,4,4.0,42.0,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,4183,46.0,84000,74,637,1278,41,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067007102,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,2,2,2,31,1,1,1,2,145000.0,,5.496,,3,,,,,,,,,2,2,2,2,355000.0,1,1,3,5,1,,27.0,,9,9,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,7847,59.95,84000,124,2005,2710,11,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067009011,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,2,2,2,31,1,1,1,2,275000.0,,4.668,,3,,,,,,,,,2,2,2,2,485000.0,1,1,3,5,1,,39.0,,9,9,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,4059,53.78,84000,137,1098,1283,0,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067005403,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,15000.0,,4.091,,3,,,,,,,,,2,2,2,2,405000.0,1,1,3,5,1,,11.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,2264,27.74,84000,134,847,1172,41,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067004401,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,4,0,2,2,31,1,1,1,2,135000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,18.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,23.0,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,3911,83.06999999999998,84000,56,568,1353,58,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067007501,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,2,31,1,1,1,2,95000.0,,4.227,,3,,,,,,,,,2,2,2,2,315000.0,1,1,3,5,1,,43.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,6358,46.95,84000,67,670,1935,43,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067008913,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,2,31,1,1,1,2,175000.0,,3.599,,3,,,,,,,,,2,2,2,2,295000.0,1,1,3,5,1,,21.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,4487,28.88,84000,74,900,1273,47,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067009109,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,195000.0,,3.682,,3,,,,,,,,,2,2,2,2,335000.0,1,1,3,5,1,,28.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,65-74,Yes,Yes,1,1,6,,,,,10,,,,5230,46.16,84000,107,1263,1774,41,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067003900,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,5,0,2,2,31,1,1,1,2,305000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,25.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,3510,55.75,84000,114,1022,1375,54,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067007402,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,2,2,2,31,1,1,1,2,45000.0,,5.715,,3,,,,,,,,,2,2,2,2,285000.0,1,1,3,5,1,,27.0,,9,9,1.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,55-64,9999,Yes,,1,1,6,,,,,10,,,,6384,47.12,84000,59,1378,2102,58,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067005502,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,6,2,2,2,31,1,1,1,2,125000.0,,4.873,,3,,,,,,,,,2,2,2,2,265000.0,1,1,3,5,1,,17.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,3,3,6,,,,,10,,,,5260,68.08,84000,40,683,1348,55,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067009308,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,135000.0,,5.477,,3,,,,,,,,,2,2,2,2,355000.0,1,1,3,5,1,,16.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,6233,40.25,84000,90,1614,1969,33,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067003600,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,2,31,1,1,1,2,155000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,32.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,1,4,2,5,1,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,3010,73.39,84000,55,516,1029,64,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067002400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,2,2,455000.0,,6.75,,3,,,,,,,,,2,2,2,2,945000.0,1,1,3,5,1,,40.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,65-74,Yes,Yes,1,1,6,,,,,10,,,,4369,20.37,84000,205,1527,1994,72,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067007416,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,2,31,1,1,1,2,85000.0,,,,3,,,,,,,,,2,2,2,2,205000.0,1,1,3,5,1,,20.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,5,,,,4096,52.08,84000,75,918,1552,41,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067009309,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,95000.0,,3.644,,3,,,,,,,,,2,2,2,2,435000.0,1,1,3,5,1,,27.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,55-64,55-64,Yes,Yes,1,1,6,,,,,10,,,,2480,30.65,84000,106,742,928,39,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067007301,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,125000.0,,4.585,,3,,,,,,,,,2,2,2,2,245000.0,1,1,3,5,1,,49.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,2,1,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,5205,53.58,84000,49,589,1235,56,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067007433,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,165000.0,,3.192,,3,,,,,,,,,2,2,2,2,305000.0,1,1,3,5,1,,13.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,55-64,9999,Yes,,2,1,6,,,,,10,,,,8156,51.28,84000,100,1597,1849,19,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067009622,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,55000.0,,5.465,,3,,,,,,,,,2,2,2,2,495000.0,1,1,3,5,1,,16.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,7500,59.81,84000,136,1848,2125,17,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067004401,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,2,2,2,31,1,1,1,2,155000.0,,3.555,,3,,,,,,,,,2,2,2,2,245000.0,1,1,3,5,1,,18.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,23.0,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,3911,83.06999999999998,84000,56,568,1353,58,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067009616,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Joint,American Indian or Alaska Native,Joint,1,2,2,2,31,1,1,1,2,185000.0,,3.737,,3,,,,,,,,,2,2,2,2,385000.0,1,1,3,5,1,,51.0,,9,9,1.0,11.0,,,,2.0,,,,,2,2,1.0,,,,,1.0,,,,,2,2,2,1,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,5490,51.07,84000,100,1416,2025,0,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067007403,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,2,31,1,1,1,2,75000.0,,,,3,,,,,,,,,2,2,2,2,225000.0,1,1,3,5,1,,18.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,4,,,,5017,49.15,84000,61,838,1455,56,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067007801,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,3,0,2,2,31,1,1,1,2,155000.0,,,,3,,,,,,,,,2,2,2,2,375000.0,1,1,3,5,1,,24.0,,9,9,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,1,1,6,,,,,4,,,,5949,24.51,84000,73,1137,1759,47,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067008208,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,45000.0,,4.987,,3,,,,,,,,,2,2,2,2,455000.0,1,1,3,5,1,,15.0,,9,9,1.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,4503,21.5,84000,111,1102,1412,35,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067009103,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,85000.0,,4.487,,3,,,,,,,,,2,2,2,2,255000.0,1,1,3,5,1,,16.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,1,4,2,5,1,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,3334,46.22,84000,66,603,1119,35,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067008139,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,2,31,1,1,1,2,165000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,22.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,3491,34.23,84000,60,260,812,37,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067008131,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,185000.0,,5.715,,3,,,,,,,,,2,2,2,2,375000.0,1,1,3,5,1,,46.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,2,1,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,4798,28.7,84000,77,1195,1840,37,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067007424,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,2,31,1,1,1,2,75000.0,,5.079,,3,,,,,,,,,2,2,2,2,265000.0,1,1,3,5,1,,26.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,3614,45.38,84000,42,436,1159,36,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067001700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,6,2,2,2,31,1,1,1,2,205000.0,,4.846,,3,,,,,,,,,2,2,2,2,605000.0,1,1,3,5,1,,,,9,9,3.0,,,,,3.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,2,1,2,3,>74,>74,Yes,Yes,3,3,6,,,,,10,,,,5485,32.18,84000,116,1287,2126,65,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067008600,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,295000.0,,3.363,,3,,,,,,,,,2,2,2,2,505000.0,1,1,3,5,1,,21.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,65-74,Yes,Yes,2,1,6,,,,,10,,,,6991,24.46,84000,157,2516,2936,23,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067007402,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Joint,Race Not Available,Joint,1,2,2,2,31,1,1,1,2,95000.0,,4.231,,3,,,,,,,,,2,2,2,2,275000.0,1,1,3,5,1,,42.0,,9,9,1.0,11.0,,,,2.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,6384,47.12,84000,59,1378,2102,58,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067008008,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,115000.0,,4.865,,3,,,,,,,,,2,2,2,2,645000.0,1,1,3,5,1,,20.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,4918,20.15,84000,139,1308,1803,39,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067007102,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,1,2,2,2,31,1,1,1,2,145000.0,,5.699,,3,,,,,,,,,2,2,2,2,355000.0,1,1,3,5,1,,23.0,,9,9,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,7847,59.95,84000,124,2005,2710,11,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067009636,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,2,2,2,31,1,1,1,2,365000.0,,3.541,,3,,,,,,,,,2,2,2,2,505000.0,1,1,3,5,1,,47.0,,9,9,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,7849,73.53,84000,111,1576,2355,11,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067009606,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,2,2,2,31,1,1,1,2,135000.0,,3.841,,3,,,,,,,,,2,2,2,2,265000.0,1,1,3,5,1,,19.0,,9,9,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,1,5,2,4,55-64,9999,Yes,,1,1,6,,,,,10,,,,7539,85.06,84000,50,724,1580,35,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067008206,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,165000.0,,4.335,,3,,,,,,,,,2,2,2,2,335000.0,1,1,3,5,1,,26.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,55-64,55-64,Yes,Yes,1,1,6,,,,,10,,,,5664,17.6,84000,119,1520,2111,38,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067004001,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,2,2,2,31,1,1,1,2,145000.0,,4.077,,3,,,,,,,,,2,2,2,2,445000.0,1,1,3,5,1,,7.0,,9,9,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,4999,64.85,84000,94,1393,2132,48,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067008905,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,6,2,2,2,31,1,1,1,2,115000.0,,3.231,,3,,,,,,,,,2,2,2,2,255000.0,1,1,3,5,1,,,,9,9,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,1,5,2,4,55-64,9999,Yes,,3,3,6,,,,,10,,,,4626,38.56,84000,74,981,1529,56,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067009406,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,2,31,1,1,1,2,125000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,28.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,2340,21.92,84000,145,691,828,33,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067009635,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,285000.0,,3.591,,3,,,,,,,,,2,2,2,2,485000.0,1,1,3,5,1,,93.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,6616,73.34999999999998,84000,123,1021,1415,0,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067007207,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,145000.0,,3.986,,3,,,,,,,,,2,2,2,2,285000.0,1,1,3,5,1,,16.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,4210,35.61,84000,86,1139,1425,37,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067009630,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,195000.0,,3.625,,3,,,,,,,,,2,2,2,2,465000.0,1,1,3,5,1,,0.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,10511,74.68,84000,118,1793,2793,10,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067009319,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,5,0,2,2,31,1,1,1,2,25000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,23.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,5405,87.14,84000,73,746,1298,28,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067009307,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,85000.0,,3.776,,3,,,,,,,,,2,2,2,2,795000.0,1,1,3,5,1,,23.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,5196,34.18,84000,144,1287,1787,25,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067009638,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,6,2,2,2,31,1,1,1,2,335000.0,,3.572,,3,,,,,,,,,2,2,2,2,565000.0,1,1,3,5,1,,,,9,9,3.0,,,,,3.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,1,2,2,3,>74,>74,Yes,Yes,3,3,6,,,,,10,,,,6556,68.85,84000,133,1281,1638,8,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067007102,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,6,2,2,2,31,1,1,1,2,275000.0,,4.32,,3,,,,,,,,,2,2,2,2,455000.0,1,1,3,5,1,,,,9,9,3.0,,,,,3.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,1,2,2,3,>74,>74,Yes,Yes,3,3,6,,,,,10,,,,7847,59.95,84000,124,2005,2710,11,20-1832276,7,AAG,CA,Orange,92868
2019,549300TINI6CL78UD591,40900,CA,06067,06067007428,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,165000.0,,4.011,,3,,,,,,,,,2,2,2,2,325000.0,1,1,3,5,1,,58.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,55-64,55-64,Yes,Yes,1,1,6,,,,,10,,,,3612,37.43,84000,79,1015,1285,32,20-1832276,7,AAG,CA,Orange,92868
