activity_year_x,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,tax_id,agency_code,respondent_name,respondent_state,respondent_city,respondent_zip_code
2020,549300TINI6CL78UD591,40140,CA,06065,06065043505,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,2,31,1,1,1,2,75000.0,,2.595,,3,,,,,,,,,2,2,2,2,135000.0,1,1,3,5,1,,12.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,3171,35.95,75300,75,581,1622,37,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065043809,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,3,0,2,2,31,1,1,1,2,25000.0,,,,3,,,,,,,,,2,2,2,2,125000.0,2,1,1,1,1,,10.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,55-64,9999,Yes,,1,1,6,,,,,4,,,,3029,22.45,75300,97,1203,1500,37,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065042300,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,105000.0,,3.199,,3,,,,,,,,,2,2,2,2,325000.0,1,1,3,5,1,,22.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,>74,Yes,Yes,1,1,6,,,,,10,,,,7188,76.75,75300,88,1089,1884,46,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065051400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,2,31,1,1,1,2,195000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,39.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,65-74,Yes,Yes,2,1,6,,,,,10,,,,6826,7.03,75300,143,3650,5330,16,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065043239,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,175000.0,,2.756,,3,,,,,,,,,2,2,2,2,495000.0,2,1,1,1,1,,17.0,,9,9,1.0,14.0,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,2,6,,,,,10,,,,6733,26.27,75300,113,1854,2495,27,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065043812,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,135000.0,,3.755,,3,,,,,,,,,2,2,2,2,435000.0,1,1,3,5,1,,43.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,5844,11.07,75300,83,3239,3821,20,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065044517,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,2,31,1,1,1,2,105000.0,,,,3,,,,,,,,,2,2,2,2,235000.0,1,1,3,5,1,,24.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,5,,,,2449,22.38,75300,101,781,1394,25,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065051400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,4,0,2,2,31,1,1,1,2,145000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,37.0,,9,9,2.0,,,,,1.0,11.0,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,6826,7.03,75300,143,3650,5330,16,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065042902,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Hispanic or Latino,Race Not Available,Joint,3,0,2,2,31,1,1,1,2,115000.0,,,,3,,,,,,,,,2,2,2,2,295000.0,2,1,1,1,1,,28.0,,9,9,1.0,11.0,,,,1.0,11.0,,,,2,2,6.0,,,,,6.0,,,,,2,2,1,2,2,2,65-74,>74,Yes,Yes,2,1,6,,,,,4,,,,4258,76.18999999999998,75300,79,829,1429,34,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065042740,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,2,31,1,1,1,2,15000.0,,3.154,,3,,,,,,,,,2,2,2,2,275000.0,1,1,3,5,1,,12.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,1927,12.51,75300,73,998,1258,32,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065040703,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,5,0,2,2,31,1,1,1,2,285000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,45.0,,9,9,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,2995,33.99,75300,134,692,922,52,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065045108,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,2,2,225000.0,,3.43,,3,,,,,,,,,2,2,2,2,645000.0,1,1,3,5,1,,47.0,,9,9,2.0,,,,,2.0,,,,,1,1,5.0,,,,,5.0,,,,,1,1,1,2,1,1,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,6381,68.28,75300,83,1099,2262,32,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065042739,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,2,31,1,1,1,2,65000.0,,2.871,,3,,,,,,,,,2,2,2,2,475000.0,1,1,3,5,1,,32.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,7809,57.13,75300,141,1688,2164,11,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065043314,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,35000.0,,3.256,,3,,,,,,,,,2,2,2,2,315000.0,1,1,3,5,1,,25.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,2,6,,,,,10,,,,3945,45.25,75300,102,759,1261,45,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065042711,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,2,31,1,1,1,2,85000.0,,2.98,,3,,,,,,,,,2,2,2,2,215000.0,1,1,3,5,1,,21.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,4795,26.76,75300,72,1502,2759,47,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065044520,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,75000.0,,2.414,,3,,,,,,,,,2,2,2,2,215000.0,2,1,1,1,1,,41.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,2,1,2,2,65-74,65-74,Yes,Yes,2,1,6,,,,,10,,,,1869,53.83,75300,106,591,956,30,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065042410,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,4,0,2,2,31,1,1,1,2,205000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,20.0,,9,9,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,5202,78.47,75300,124,1181,1417,29,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065041813,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,4,0,2,2,31,1,1,1,2,175000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,36.0,,9,9,1.0,,,,,1.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,2,1,6,,,,,10,,,,7924,70.7,75300,77,1131,1641,39,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065042741,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,85000.0,,3.22,,3,,,,,,,,,2,2,2,2,195000.0,1,1,3,5,1,,21.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,2186,24.38,75300,62,864,1474,43,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065042745,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,1,2,2,2,31,1,1,1,2,215000.0,,2.951,,3,,,,,,,,,2,2,2,2,365000.0,1,1,3,5,1,,40.0,,9,9,2.0,,,,,1.0,11.0,,,,2,2,5.0,,,,,5.0,,,,,2,2,2,1,2,2,65-74,65-74,Yes,Yes,2,2,6,,,,,10,,,,5161,40.28,75300,101,1678,2238,0,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065043316,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,185000.0,,2.999,,3,,,,,,,,,2,2,2,2,285000.0,1,1,3,5,1,,19.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,4045,47.49,75300,71,1214,1846,31,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065049400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,1,1,1,1,2,205000.0,,3.835,,3,,,,,,,,,2,2,2,2,375000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,65-74,9999,Yes,,3,3,6,,,,,10,,,,3215,46.75,75300,91,1039,1684,0,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065042214,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,2,2,2,31,1,1,1,2,175000.0,,3.089,,3,,,,,,,,,2,2,2,2,345000.0,1,1,3,5,1,,32.0,,9,9,3.0,,,,,3.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,2,1,2,2,65-74,55-64,Yes,Yes,1,1,6,,,,,10,,,,6527,68.73,75300,141,1404,1890,26,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065042618,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,2,31,1,1,1,2,185000.0,,2.924,,3,,,,,,,,,2,2,2,2,325000.0,1,1,3,5,1,,22.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,9090,87.59999999999998,75300,82,1305,1884,23,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065043220,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,215000.0,,2.574,,3,,,,,,,,,2,2,2,2,445000.0,1,1,3,5,1,,21.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,3944,52.0,75300,75,485,708,30,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065043820,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,65000.0,,3.447,,3,,,,,,,,,2,2,2,2,365000.0,1,1,3,5,1,,14.0,,9,9,2.0,,,,,5.0,,,,,1,4,5.0,,,,,8.0,,,,,1,4,2,5,1,4,>74,9999,Yes,,1,1,6,,,,,10,,,,4482,65.75,75300,119,1357,1708,0,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065044919,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Ethnicity Not Available,Race Not Available,Male,1,2,2,2,31,1,1,1,2,75000.0,,3.475,,3,,,,,,,,,2,2,2,2,255000.0,2,1,1,1,1,,65.0,,9,9,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,4199,8.91,75300,99,2178,4303,31,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065046401,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,2,31,1,1,1,2,195000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,22.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,3595,40.31,75300,107,699,1258,29,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065044602,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,5,0,2,2,31,1,1,1,2,325000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,40.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,3324,42.27,75300,94,590,1330,44,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065041600,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,225000.0,,3.134,,3,,,,,,,,,2,2,2,2,465000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,>74,9999,Yes,,3,3,6,,,,,10,,,,6073,84.36,75300,52,331,1229,52,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065045228,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,2,2,2,31,1,1,2,2,205000.0,,3.68,,3,,,,,,,,,2,2,2,2,335000.0,1,1,3,5,1,,29.0,,9,9,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,5396,50.52,75300,150,1400,1966,10,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065042729,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,2,31,1,1,1,2,215000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,28.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,10504,41.77,75300,97,2687,4016,15,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065044922,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Male,1,2,2,2,31,1,1,2,2,365000.0,,3.18,,3,,,,,,,,,2,2,2,2,645000.0,1,1,3,5,1,,81.0,,9,9,2.0,,,,,1.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,1,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,5125,39.0,75300,127,1338,2935,14,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065043247,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,1,2,2,2,31,1,1,2,2,285000.0,,3.31,,3,,,,,,,,,2,2,2,2,465000.0,1,1,3,5,1,,71.0,,9,9,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,9778,53.24,75300,176,1862,2509,0,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065043812,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,2,1,1,1,2,2,135000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,19.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,5844,11.07,75300,83,3239,3821,20,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065043218,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,3,0,2,2,31,1,1,1,2,405000.0,,,,3,,,,,,,,,2,2,2,2,805000.0,1,1,3,5,1,,52.0,,9,9,1.0,14.0,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,2,1,2,2,65-74,>74,Yes,Yes,1,1,6,,,,,3,,,,6032,31.13,75300,145,1368,1742,29,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065043262,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,285000.0,,2.961,,3,,,,,,,,,2,2,2,2,585000.0,1,1,3,5,1,,25.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,2,6,,,,,10,,,,5318,30.69,75300,161,1448,1679,23,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065044405,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,135000.0,,2.824,,3,,,,,,,,,2,2,2,2,355000.0,1,1,3,5,1,,35.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,1558,7.45,75300,110,500,2564,46,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065041003,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,2,0,2,2,31,1,1,1,2,195000.0,,2.974,,3,,,,,,,,,2,2,2,2,415000.0,1,1,3,5,1,,26.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,6,1,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,2796,69.67,75300,103,533,706,41,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065043279,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,195000.0,,2.624,,3,,,,,,,,,2,2,2,2,275000.0,2,1,1,1,1,,18.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,4930,42.07,75300,105,1358,1812,28,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065031702,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,245000.0,,2.635,,3,,,,,,,,,2,2,2,2,515000.0,1,1,3,5,1,,27.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,2429,54.76,75300,128,585,793,44,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065044930,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,235000.0,,2.937,,3,,,,,,,,,2,2,2,2,385000.0,1,1,3,5,1,,19.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,3364,52.14,75300,94,665,1598,23,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065043008,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,115000.0,,3.114,,3,,,,,,,,,2,2,2,2,295000.0,1,1,3,5,1,,32.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,2,1,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,6419,55.44,75300,111,1330,1876,22,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065043509,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,1,2,2,2,31,1,1,1,2,115000.0,,2.935,,3,,,,,,,,,2,2,2,2,295000.0,1,1,3,5,1,,27.0,,9,9,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,5159,55.9,75300,91,1212,1776,29,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065040301,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,3,0,2,2,31,1,1,1,2,235000.0,,,,3,,,,,,,,,2,2,2,2,345000.0,1,1,3,5,1,,16.0,,9,9,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,5,,,,8084,86.62999999999998,75300,71,1173,1860,39,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065031401,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,2,2,2,31,1,1,1,2,165000.0,,2.869,,3,,,,,,,,,2,2,2,2,405000.0,1,1,3,5,1,,15.0,,9,9,1.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,7139,66.86,75300,65,968,1353,53,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065043271,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,4,0,2,2,1,1,1,2,2,125000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,70.0,,9,9,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,3965,46.58,75300,110,780,1101,27,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065042729,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,2,2,2,31,1,1,1,2,265000.0,,2.691,,3,,,,,,,,,2,2,2,2,475000.0,1,1,3,5,1,,94.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,2.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,2,2,6,,,,,10,,,,10504,41.77,75300,97,2687,4016,15,20-1832276,7,AAG,CA,Orange,92868
2020,549300TINI6CL78UD591,40140,CA,06065,06065040812,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,325000.0,,2.858,,3,,,,,,,,,2,2,2,2,565000.0,1,1,3,5,1,,48.0,,9,9,1.0,,,,,1.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,2,1,6,,,,,10,,,,3750,32.4,75300,159,780,1086,46,20-1832276,7,AAG,CA,Orange,92868
